50,29520021	41,65444114	75,4142676	4,7687574	97,62788576	138,9401239	11,92049266	27,3582176	116,0366903	5,94281505	109,9185555	56,20990891	30,92761798	58,17102586	15,32854652	133,0243652	0	30,21817666	114,0921014	139,6348759	13,19923184	46,80070928	24,48050342	46,83147914	111,2042719	77,78798792	79,87121502	88,59323232	50,71906717	70,05516323
79,18384399	49,88070254	60,25206959	25,44941926	126,5165296	123,7779259	19,21266745	35,584479	124,2629517	34,83145883	138,8071993	85,09855269	39,15387938	66,39728726	42,55975115	141,2506266	30,21817666	0	142,9807452	124,4726778	31,05503933	55,02697068	53,3691472	55,05774054	96,04207391	86,01424932	64,709017	73,4310343	35,55686915	78,28142463
63,7969012	154,4170097	188,1768361	118,8608588	19,16663329	210,4801181	124,6830612	140,1207861	228,7992588	104,350808	46,11074499	104,4600718	143,6901865	170,9335944	147,0960583	245,7869338	114,0921014	142,9807452	0	211,1748701	127,2913333	159,5632778	89,61159799	159,5940477	186,8085892	190,5505565	192,6337836	201,3558009	163,4816357	182,8177318
188,6005432	138,7511756	64,22060824	134,8661185	235,9332287	22,86245531	132,2429747	124,4549521	213,1334247	144,248158	248,2238985	194,5152519	128,0243524	155,2677603	131,4302242	230,1210997	139,6348759	124,4726778	211,1748701	0	133,5595389	122,603874	162,7858464	143,9282136	28,43060392	174,8847224	102,497208	62,83737246	93,56107612	167,1518977
63,49443205	16,41910417	69,33893064	8,43047444	110,8271176	132,8647869	12,75735533	9,10458683	90,80135332	19,14204689	123,1177873	69,40914075	5,69228101	32,93568889	2,12931468	107,7890283	13,19923184	31,05503933	127,2913333	133,5595389	0	40,72537231	37,67973526	21,59614217	105,128935	52,55265095	73,79587805	82,51789535	44,6437302	44,81982626
95,76637661	45,91700902	58,38326577	42,03195188	143,0990622	121,909122	39,40880811	31,62078548	120,2992582	51,41399145	155,3897319	101,6810853	35,19018586	62,43359374	38,59605763	137,2869331	46,80070928	55,02697068	159,5632778	122,603874	40,72537231	0	69,95167982	51,09404703	94,17327009	58,58117255	53,06014384	71,56223048	33,68806534	74,31773111
25,81469679	64,80541167	98,56523814	29,24926082	73,14738235	162,0910944	35,0714632	50,50918814	139,1876608	14,73921005	85,43805208	47,12944771	54,07858851	81,32199639	57,48446028	156,1753358	24,48050342	53,3691472	89,61159799	162,7858464	37,67973526	69,95167982	0	69,98244968	134,3552425	100,9389585	103,0221856	111,7442029	73,87003771	93,20613376
95,79714647	5,177038	79,70760535	42,06272174	143,129832	143,2334616	39,43957797	19,47326154	71,36852904	51,44476131	155,4205018	101,7118552	15,90386116	13,5028646	19,46682749	88,35620398	46,83147914	55,05774054	159,5940477	143,9282136	21,59614217	51,09404703	69,98244968	0	115,4976097	33,11982667	84,16455277	92,88657006	55,01240492	25,38700197
160,1699393	110,3205717	35,79000432	106,4355145	207,5026248	27,73585194	103,8123708	96,02434813	184,7028208	115,8175541	219,7932946	166,084648	99,59374851	126,8371564	102,9996203	201,6904958	111,2042719	96,04207391	186,8085892	28,43060392	105,128935	94,17327009	134,3552425	115,4976097	0	146,4541185	74,06660412	34,40676855	65,1304722	138,7212938
126,7536553	36,13354678	110,6641141	73,01923052	174,0863408	174,1899704	70,39608675	50,42977032	78,29340241	82,40127009	186,3770105	132,668364	46,86036994	19,61696206	50,42333627	95,28107735	77,78798792	86,01424932	190,5505565	174,8847224	52,55265095	58,58117255	100,9389585	33,11982667	146,4541185	0	72,06632844	123,8430788	85,9689137	32,31187535
128,8368824	78,98751476	58,49261573	75,10245762	176,1695679	101,8024561	72,47931385	64,69129122	153,3697639	84,48449719	188,4602376	134,7515911	68,2606916	95,50409948	71,66656337	170,3574389	79,87121502	64,709017	192,6337836	102,497208	73,79587805	53,06014384	103,0221856	84,16455277	74,06660412	72,06632844	0	39,65983558	29,15214785	107,3882369
137,5588997	87,70953206	18,10939632	83,82447492	184,8915852	62,14262049	81,20133115	73,41330852	162,0917812	93,20651448	197,1822549	143,4736083	76,9827089	104,2261168	80,38858066	179,0794562	88,59323232	73,4310343	201,3558009	62,83737246	82,51789535	71,56223048	111,7442029	92,88657006	34,40676855	123,8430788	39,65983558	0	37,87416514	116,1102542
99,6847345	49,83536692	29,34046788	45,95030978	147,0174201	92,86632415	43,32716601	35,53914338	124,2176161	55,33234934	159,3080898	105,5994432	39,10854375	66,35195163	42,51441552	141,205291	50,71906717	35,55686915	163,4816357	93,56107612	44,6437302	33,68806534	73,87003771	55,01240492	65,1304722	85,9689137	29,15214785	37,87416514	0	78,236089
119,0208306	28,40072209	102,9312894	65,28640583	166,3535161	166,4571457	62,66326206	42,69694563	45,98152707	74,6684454	178,6441859	124,9355393	39,12754525	12,69491328	42,69051157	62,969202	70,05516323	78,28142463	182,8177318	167,1518977	44,81982626	74,31773111	93,20613376	25,38700197	138,7212938	32,31187535	107,3882369	116,1102542	78,236089	0
